Station ID,Station Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Capacity,Operational Status,Last Updated,Data Fetch Timestamp
b6dc39ec52d94c248d97351cec08d9a3,HATCH STREET,53.35091,-6.277974,7,13,20,OPEN,2024-10-16T18:39:52.910243Z,10/16/2024 19:20
6a79f169f6cb4ef0938522c32def8380,ST. STEPHEN'S GREEN,53.336279,-6.27022,0,40,40,OPEN,2024-10-16T18:38:52.910243Z,10/16/2024 19:20
3ab27866a2e24b7c824673d817b2db5d,ST. STEPHEN'S GREEN,53.34234,-6.248692,4,21,25,CLOSED,2024-10-16T19:14:52.910243Z,10/16/2024 19:20
2a05a2936e5e482982bcbba9da69baf4,ECCLES STREET,53.353602,-6.24285,32,8,40,OPEN,2024-10-16T18:37:52.910243Z,10/16/2024 19:20
790ff2f353f74223a67ff465e3e258d4,PARNELL SQUARE,53.347607,-6.26962,12,8,20,CLOSED,2024-10-16T18:20:52.910243Z,10/16/2024 19:20
1d75306670534fdc8232275986485d03,WILTON TERRACE,53.348395,-6.268893,10,15,25,CLOSED,2024-10-16T18:22:52.910243Z,10/16/2024 19:20
fe89eaee02184d768f057b488d05a5e9,HEUSTON STATION,53.34603,-6.25844,11,9,20,OPEN,2024-10-16T19:16:52.910243Z,10/16/2024 19:20
9ff867b3d5ab42a3ae2a7ced4febfd27,PEARSE STREET,53.355947,-6.264717,9,11,20,OPEN,2024-10-16T19:02:52.910243Z,10/16/2024 19:20
e69c5e13e50c4c43a043093f4232b6b1,TALBOT STREET,53.35984,-6.234763,16,9,25,CLOSED,2024-10-16T18:21:52.910243Z,10/16/2024 19:20
e55793759f714cdca89f88918e1fdc25,HIGH STREET,53.348946,-6.262186,9,31,40,CLOSED,2024-10-16T18:59:52.910243Z,10/16/2024 19:20
7201dc9dfeb346b7b57dd49da722d104,ST. STEPHEN'S GREEN,53.348673,-6.233276,1,24,25,CLOSED,2024-10-16T19:04:52.910243Z,10/16/2024 19:20
925b2520324446c0820d3413983246e6,PEARSE STREET,53.359588,-6.230735,36,4,40,CLOSED,2024-10-16T19:10:52.910243Z,10/16/2024 19:20
5d4595b0c41840ba8dc4e2bb19c7ba42,TALBOT STREET,53.353636,-6.259675,0,30,30,CLOSED,2024-10-16T18:42:52.910243Z,10/16/2024 19:20
32cd4568aaf7497f9e819dfa47ef2994,HEUSTON STATION,53.34356,-6.24831,21,9,30,CLOSED,2024-10-16T19:05:52.910243Z,10/16/2024 19:20
6d1dfa561d6a4e58bd1888479bac0f79,MERRION SQUARE,53.355706,-6.248013,7,13,20,CLOSED,2024-10-16T18:46:52.910243Z,10/16/2024 19:20
3ca11f462f154615bab0519a2f6657f0,HATCH STREET,53.346916,-6.262612,20,5,25,OPEN,2024-10-16T18:45:52.910243Z,10/16/2024 19:20
9988a5b47c1c4c2083b1898f1f839b75,PARNELL SQUARE,53.33678,-6.279932,15,10,25,CLOSED,2024-10-16T18:47:52.910243Z,10/16/2024 19:20
fd603993602d4b3a86f65cbd6e3f91a6,ST. STEPHEN'S GREEN,53.356283,-6.245063,16,14,30,CLOSED,2024-10-16T18:20:52.910243Z,10/16/2024 19:20
aa670d3a721242b8adf7633ed234e450,GRATTAN STREET,53.353144,-6.268743,10,25,35,OPEN,2024-10-16T18:26:52.910243Z,10/16/2024 19:20
551f51311ed0438fa405fb1990ce2be0,GRAND CANAL DOCK,53.337075,-6.260955,39,1,40,CLOSED,2024-10-16T18:49:52.910243Z,10/16/2024 19:20
bc5b9f8292884223aa6e49af2ed5faab,HEUSTON STATION,53.357016,-6.26079,18,22,40,CLOSED,2024-10-16T18:36:52.910243Z,10/16/2024 19:20
f32861c776ee467794ae7de6fe37d23a,HEUSTON STATION,53.342536,-6.252908,2,18,20,OPEN,2024-10-16T19:01:52.910243Z,10/16/2024 19:20
51ea349e0797499f8bc1e82880ef0298,SMITHFIELD,53.343083,-6.262265,19,1,20,CLOSED,2024-10-16T18:29:52.910243Z,10/16/2024 19:20
4bb259b789b847329914c7be9acfc42c,KING STREET NORTH,53.356582,-6.23684,15,20,35,OPEN,2024-10-16T19:17:52.910243Z,10/16/2024 19:20
3c0518229b7848dd95c16e3e86dd030c,ST. STEPHEN'S GREEN,53.338315,-6.24908,11,24,35,OPEN,2024-10-16T19:14:52.910243Z,10/16/2024 19:20
d030b6c14dc84ecd97e35d563fe28670,HIGH STREET,53.35902,-6.279977,2,38,40,OPEN,2024-10-16T18:48:52.910243Z,10/16/2024 19:20
c7fb4bee952d4c8290e15c3ea931bf6d,MOUNTJOY SQUARE,53.330982,-6.255052,8,22,30,CLOSED,2024-10-16T19:10:52.910243Z,10/16/2024 19:20
011cb51be96b4ea78bfc523f65ba1882,PARNELL SQUARE,53.357973,-6.248671,9,21,30,OPEN,2024-10-16T19:13:52.910243Z,10/16/2024 19:20
51e9a49873ba4e7c9cb2ad422228c975,ST. STEPHEN'S GREEN,53.337634,-6.264086,9,16,25,OPEN,2024-10-16T18:40:52.910243Z,10/16/2024 19:20
19f059245b2846958733a60c490453a9,GRATTAN STREET,53.348851,-6.256618,24,11,35,OPEN,2024-10-16T18:38:52.910243Z,10/16/2024 19:20
ea499b28a3ed4011a4a95b83d27ecc1f,HEUSTON STATION,53.35653,-6.275377,33,7,40,OPEN,2024-10-16T19:13:52.910243Z,10/16/2024 19:20
75b09146da104ca48ed4fae5c11e41d1,SMITHFIELD,53.353661,-6.268025,25,5,30,CLOSED,2024-10-16T18:52:52.910243Z,10/16/2024 19:20
6bfd26dd4d3b4a82b47deffdf3aa087d,MERRION SQUARE,53.333716,-6.231142,17,8,25,OPEN,2024-10-16T19:13:52.910243Z,10/16/2024 19:20
b769ab1b992f42f290aff178576d441c,KING STREET NORTH,53.356227,-6.279284,6,34,40,OPEN,2024-10-16T19:05:52.910243Z,10/16/2024 19:20
f2b5a32a7088428ebe2a62700c4e1afb,GRATTAN STREET,53.334023,-6.259916,34,1,35,CLOSED,2024-10-16T19:07:52.910243Z,10/16/2024 19:20
583f4f769df948db8d16636373dbcf21,TALBOT STREET,53.334127,-6.236441,6,14,20,OPEN,2024-10-16T18:46:52.910243Z,10/16/2024 19:20
6fba47fa6a3146caa2046b63406d661e,WILTON TERRACE,53.336177,-6.245251,15,10,25,OPEN,2024-10-16T19:19:52.910243Z,10/16/2024 19:20
579b412890814ba0b1b5160a0613b149,TALBOT STREET,53.344937,-6.253651,11,9,20,OPEN,2024-10-16T18:34:52.910243Z,10/16/2024 19:20
94999eadbc2a4ad6982d3e3f55512b70,HIGH STREET,53.330739,-6.259223,11,9,20,CLOSED,2024-10-16T18:28:52.910243Z,10/16/2024 19:20
b261055ee2a94db8aed3d528363dcccf,GRAND CANAL DOCK,53.352388,-6.24389,21,9,30,CLOSED,2024-10-16T19:16:52.910243Z,10/16/2024 19:20
a7a8c764fb7946fd86fe9e2d6f5c40ed,HEUSTON STATION,53.337959,-6.256459,15,10,25,OPEN,2024-10-16T18:24:52.910243Z,10/16/2024 19:20
8f7e8c073989479198bd0839b6dd3143,PEARSE STREET,53.339482,-6.259665,20,0,20,OPEN,2024-10-16T18:26:52.910243Z,10/16/2024 19:20
42b4806860ab4dddb05cd430806741da,ST. STEPHEN'S GREEN,53.343706,-6.261921,17,13,30,CLOSED,2024-10-16T18:21:52.910243Z,10/16/2024 19:20
ff0dc8f7be1c4d14a5ebac66c9d4501d,ST. STEPHEN'S GREEN,53.3304,-6.236108,35,5,40,CLOSED,2024-10-16T18:24:52.910243Z,10/16/2024 19:20
70c14e0ea16e481aa1da01ac23810af1,GRATTAN STREET,53.332627,-6.263435,19,11,30,CLOSED,2024-10-16T18:30:52.910243Z,10/16/2024 19:20
c7e3afaa4add491fbc84a6f61547a956,TALBOT STREET,53.358118,-6.257133,4,21,25,CLOSED,2024-10-16T19:12:52.911256Z,10/16/2024 19:20
2d6b6f5491ab4f0db69ae4cd0fab556f,WILTON TERRACE,53.354753,-6.276392,6,19,25,OPEN,2024-10-16T18:24:52.911256Z,10/16/2024 19:20
1702de65b9df483b86641149edbecd4e,HATCH STREET,53.359605,-6.265285,21,19,40,OPEN,2024-10-16T18:43:52.911256Z,10/16/2024 19:20
136cc430aae042ca8a94c5b9282650d4,PARNELL SQUARE,53.359421,-6.238891,15,5,20,OPEN,2024-10-16T19:06:52.911256Z,10/16/2024 19:20
514b7f72b7d14af0b0c30ae9d6041155,GRAND CANAL DOCK,53.34983,-6.245658,7,18,25,CLOSED,2024-10-16T18:45:52.911256Z,10/16/2024 19:20
6391d58b144345e1ae0f3b0e8441a40a,HIGH STREET,53.347003,-6.236751,22,3,25,CLOSED,2024-10-16T19:02:52.911256Z,10/16/2024 19:20
74e4597d4d504442a0087a429e50e7ba,SMITHFIELD,53.349446,-6.231672,19,1,20,CLOSED,2024-10-16T18:47:52.911256Z,10/16/2024 19:20
704a49a7516e46cb8be2f356d4f2b3b5,MOUNTJOY SQUARE,53.335905,-6.256349,0,35,35,OPEN,2024-10-16T19:18:52.911256Z,10/16/2024 19:20
e08cf99dcd95404c96e300f84b8945e1,WILTON TERRACE,53.332498,-6.260256,1,39,40,CLOSED,2024-10-16T18:25:52.911256Z,10/16/2024 19:20
100aa600ec564d5497bb221e507e67cc,HIGH STREET,53.335061,-6.255479,20,0,20,OPEN,2024-10-16T19:03:52.911256Z,10/16/2024 19:20
617e809703d34cbd8f771e29ba62f038,WILTON TERRACE,53.348148,-6.27411,4,26,30,OPEN,2024-10-16T19:00:52.911256Z,10/16/2024 19:20
1ba8afb47dc34015be2633947a024a40,HEUSTON STATION,53.336484,-6.241757,22,3,25,OPEN,2024-10-16T18:56:52.911256Z,10/16/2024 19:20
a50558bf7dbe42b79bc7aef9c8164fa2,GRAND CANAL DOCK,53.330258,-6.244055,8,32,40,CLOSED,2024-10-16T18:44:52.911256Z,10/16/2024 19:20
607e1c997b254ef0a2938e193dda74bf,HIGH STREET,53.335803,-6.248438,0,20,20,CLOSED,2024-10-16T19:07:52.911256Z,10/16/2024 19:20
a98aa9af3464450ca5ca0134c2fd155c,KING STREET NORTH,53.359546,-6.234306,24,11,35,OPEN,2024-10-16T18:34:52.911256Z,10/16/2024 19:20
0f4a1be5e54b4d0f90899bb8d685b2bc,WILTON TERRACE,53.337048,-6.242218,17,3,20,OPEN,2024-10-16T18:38:52.911256Z,10/16/2024 19:20
0a8ba1e3eac84a48970b9b16efc021e8,KING STREET NORTH,53.345171,-6.258561,25,5,30,CLOSED,2024-10-16T18:48:52.911256Z,10/16/2024 19:20
f9939bb493c94bfdad88ddf0be96a522,SMITHFIELD,53.359556,-6.258987,25,0,25,CLOSED,2024-10-16T18:30:52.911256Z,10/16/2024 19:20
bab754427539408c8cfccc16ae8252d9,ECCLES STREET,53.34804,-6.23727,20,0,20,CLOSED,2024-10-16T18:49:52.911256Z,10/16/2024 19:20
d5a81de357204ac583eb203191392cfa,SMITHFIELD,53.331603,-6.243503,16,19,35,OPEN,2024-10-16T19:06:52.911256Z,10/16/2024 19:20
f0ede8c7ca594cef8a072bee00de6bf5,HIGH STREET,53.339253,-6.25137,0,20,20,CLOSED,2024-10-16T18:29:52.911256Z,10/16/2024 19:20
67d1ce8229b24ae998081fc564f5ba85,MOUNTJOY SQUARE,53.348915,-6.248179,4,26,30,CLOSED,2024-10-16T19:07:52.911256Z,10/16/2024 19:20
8ec15d39d12a447485ff57f508194249,ST. STEPHEN'S GREEN,53.345853,-6.263915,18,7,25,CLOSED,2024-10-16T18:52:52.911256Z,10/16/2024 19:20
77a65f8363ac478190698a2d72ff9bf0,HEUSTON STATION,53.349881,-6.264513,7,13,20,CLOSED,2024-10-16T19:08:52.911256Z,10/16/2024 19:20
6516a6178353459cbe21ad125e41aee7,ECCLES STREET,53.356233,-6.278603,28,12,40,CLOSED,2024-10-16T19:09:52.911256Z,10/16/2024 19:20
35fcdf102603466699570965fd953576,HATCH STREET,53.348276,-6.242461,22,8,30,CLOSED,2024-10-16T18:25:52.911256Z,10/16/2024 19:20
91a40410e68a465abbdbee867fb1eb16,HIGH STREET,53.352472,-6.274463,29,1,30,OPEN,2024-10-16T18:53:52.911256Z,10/16/2024 19:20
97d6bc11c258496cabc2ba24fa1880a6,GRAND CANAL DOCK,53.345842,-6.242177,12,28,40,CLOSED,2024-10-16T18:29:52.911256Z,10/16/2024 19:20
4a7218c1fcd74c0583f0b5e846339892,GRAND CANAL DOCK,53.331577,-6.233901,17,8,25,CLOSED,2024-10-16T18:20:52.911256Z,10/16/2024 19:20
af9f71d1a48d4aaea81d88a0dfaf1fa5,WILTON TERRACE,53.345651,-6.235226,20,10,30,CLOSED,2024-10-16T18:20:52.911256Z,10/16/2024 19:20
42a09cfe813141fca286e2825bcd32f0,HIGH STREET,53.342354,-6.233901,15,15,30,CLOSED,2024-10-16T19:03:52.911256Z,10/16/2024 19:20
bd31a73c1a0f40c69b929d8e0b63bc5f,WILTON TERRACE,53.343545,-6.278846,31,4,35,OPEN,2024-10-16T19:03:52.911256Z,10/16/2024 19:20
d056f3f657cb4441b4d09858aa7bd0ed,WILTON TERRACE,53.340223,-6.260825,9,11,20,CLOSED,2024-10-16T19:04:52.911256Z,10/16/2024 19:20
761dda9ab1fc434d8bf276e390039708,GRATTAN STREET,53.33627,-6.256286,19,11,30,CLOSED,2024-10-16T19:07:52.911256Z,10/16/2024 19:20
f4e6ac32ea104c63a94483602b6caeae,ECCLES STREET,53.332757,-6.273682,36,4,40,CLOSED,2024-10-16T19:08:52.911256Z,10/16/2024 19:20
573a48493de04618b6cd4f437bff2474,HIGH STREET,53.333203,-6.244132,12,23,35,CLOSED,2024-10-16T18:27:52.911256Z,10/16/2024 19:20
c1b6da00f84f4d65b95f4e3ed8a1f3ba,HIGH STREET,53.346144,-6.254294,25,0,25,CLOSED,2024-10-16T19:15:52.911256Z,10/16/2024 19:20
f3b239d937e041b4b8201aba18166137,ECCLES STREET,53.338534,-6.243099,22,3,25,CLOSED,2024-10-16T19:13:52.911256Z,10/16/2024 19:20
83f3c090791343f8b0e4fc1745a7335b,HEUSTON STATION,53.355328,-6.242057,9,11,20,OPEN,2024-10-16T18:20:52.911256Z,10/16/2024 19:20
0191daf81e5c4d4ba381e0566e20415f,HIGH STREET,53.338855,-6.27338,17,8,25,CLOSED,2024-10-16T19:14:52.911256Z,10/16/2024 19:20
dbda12454de34d58b994cded1821387b,MERRION SQUARE,53.352937,-6.270395,27,8,35,CLOSED,2024-10-16T18:27:52.911256Z,10/16/2024 19:20
69139b5e3734458196ba71a01088dafc,GRATTAN STREET,53.332325,-6.269586,8,12,20,OPEN,2024-10-16T18:34:52.911256Z,10/16/2024 19:20
1cf0779cb8bf4f208a2030cf16ae2c4e,HEUSTON STATION,53.332055,-6.260488,17,13,30,OPEN,2024-10-16T19:11:52.911256Z,10/16/2024 19:20
1b93ed7fd3fa4887a0a1b41a5a558fe1,PEARSE STREET,53.337861,-6.259126,6,19,25,CLOSED,2024-10-16T18:34:52.911256Z,10/16/2024 19:20
3e2e92e0d9a44eefa2e03cdd7859ee61,ST. STEPHEN'S GREEN,53.352632,-6.277099,20,0,20,OPEN,2024-10-16T19:09:52.911256Z,10/16/2024 19:20
9b14a47afe434875bd0b448e8abcfcb1,PEARSE STREET,53.33545,-6.266306,35,0,35,CLOSED,2024-10-16T18:45:52.911256Z,10/16/2024 19:20
0cf1a01c2f2f4310bd0a2118d1109817,MERRION SQUARE,53.348439,-6.268604,10,25,35,CLOSED,2024-10-16T18:25:52.911256Z,10/16/2024 19:20
d5764806fba0483d8adda449324632e9,PEARSE STREET,53.335537,-6.279959,5,20,25,OPEN,2024-10-16T18:51:52.911256Z,10/16/2024 19:20
f9afe1cc07074216b4fd630c1ffc23d7,TALBOT STREET,53.350964,-6.25996,39,1,40,OPEN,2024-10-16T19:16:52.911256Z,10/16/2024 19:20
b80c5ccd56ed4170a1c89a9eb176f4f5,HIGH STREET,53.352901,-6.269406,12,23,35,CLOSED,2024-10-16T19:06:52.911256Z,10/16/2024 19:20
942ded1ca8194822a4d6e2489474761d,MOUNTJOY SQUARE,53.350539,-6.269561,21,14,35,CLOSED,2024-10-16T18:31:52.911256Z,10/16/2024 19:20
64f8eaed22aa43a9aa224099fe99f4ed,KING STREET NORTH,53.359262,-6.255444,7,18,25,CLOSED,2024-10-16T18:34:52.911256Z,10/16/2024 19:20
fb827df5ff5c4b61982756fa78d09b75,ST. STEPHEN'S GREEN,53.341149,-6.251128,20,0,20,CLOSED,2024-10-16T18:41:52.911256Z,10/16/2024 19:20
5cf9f4d007f6446f821cf1cf709f6ffa,GRAND CANAL DOCK,53.344763,-6.267898,12,8,20,CLOSED,2024-10-16T19:01:52.911256Z,10/16/2024 19:20
1ae88e9743324f2f8c12436e585c9b0c,HEUSTON STATION,53.340103,-6.231498,17,3,20,CLOSED,2024-10-16T18:35:52.911256Z,10/16/2024 19:20
da25a4c8b9b24a36802aebe942c13cd6,ST. STEPHEN'S GREEN,53.353811,-6.258825,5,35,40,OPEN,2024-10-16T18:56:52.911256Z,10/16/2024 19:20
9a4d9cffc9a047a3a844b3a3189c2e2f,KING STREET NORTH,53.357103,-6.261277,12,13,25,OPEN,2024-10-16T19:00:52.911256Z,10/16/2024 19:20
30cea30ba334443f8588d9519894004d,GRATTAN STREET,53.351891,-6.274734,14,16,30,OPEN,2024-10-16T19:11:52.911256Z,10/16/2024 19:20
8108f5e816a14a38b84ebe649a88619b,MOUNTJOY SQUARE,53.331085,-6.245756,4,31,35,OPEN,2024-10-16T18:21:52.911256Z,10/16/2024 19:20
19626d441fbe4b298d822ed9642be4cd,MERRION SQUARE,53.339004,-6.239559,20,20,40,OPEN,2024-10-16T18:41:52.911256Z,10/16/2024 19:20
64eba88e8ea84fa7a9387532d2d49530,WILTON TERRACE,53.34542,-6.239333,31,4,35,OPEN,2024-10-16T19:19:52.911256Z,10/16/2024 19:20
ae625da74851420f90bda945163e701d,MOUNTJOY SQUARE,53.353223,-6.232265,3,22,25,OPEN,2024-10-16T19:06:52.911256Z,10/16/2024 19:20
f99f8020eda74950a6e1e0b3d1737c13,KING STREET NORTH,53.339241,-6.279339,23,2,25,CLOSED,2024-10-16T18:29:52.911256Z,10/16/2024 19:20
a67c1d86099a49098c6c22883bd9bb2c,HATCH STREET,53.340782,-6.242563,13,22,35,CLOSED,2024-10-16T19:10:52.911256Z,10/16/2024 19:20
895af2dec94b417c8b24dab1b77602a9,KING STREET NORTH,53.343616,-6.258958,31,9,40,OPEN,2024-10-16T19:12:52.911256Z,10/16/2024 19:20
03a9726393624c568298367d75e81816,WILTON TERRACE,53.352634,-6.241936,13,17,30,CLOSED,2024-10-16T18:44:52.911256Z,10/16/2024 19:20
e837934eceeb4d4d9cd352f42bc33a80,ECCLES STREET,53.344837,-6.246547,17,13,30,CLOSED,2024-10-16T18:27:52.911256Z,10/16/2024 19:20
81e0c2f29d234d85b33d525fc40d527f,ST. STEPHEN'S GREEN,53.356494,-6.253159,13,7,20,CLOSED,2024-10-16T18:52:52.911256Z,10/16/2024 19:20
ec19b51bf45741b09d8721879007b8d1,HEUSTON STATION,53.339466,-6.244748,15,5,20,CLOSED,2024-10-16T19:09:52.911256Z,10/16/2024 19:20
d0de6b271be94ceaa3c4a62df0101981,PEARSE STREET,53.34278,-6.269251,12,13,25,OPEN,2024-10-16T18:50:52.911256Z,10/16/2024 19:20
45349b03854c4946aee19cb302381f3f,WILTON TERRACE,53.337431,-6.245321,15,10,25,OPEN,2024-10-16T18:24:52.911256Z,10/16/2024 19:20
16aa2ecfcb214e43a611f79274cdb9d6,GRAND CANAL DOCK,53.330215,-6.265815,16,4,20,CLOSED,2024-10-16T18:22:52.911256Z,10/16/2024 19:20
37979e86101f424e99c48d9f7b716443,ECCLES STREET,53.35372,-6.237827,0,35,35,OPEN,2024-10-16T18:27:52.911256Z,10/16/2024 19:20
e78851415151483da301d650076f33cb,PARNELL SQUARE,53.335039,-6.232846,2,28,30,CLOSED,2024-10-16T19:04:52.911256Z,10/16/2024 19:20
eb17e3b603b44221b150098c40e08f27,PARNELL SQUARE,53.357254,-6.275345,21,4,25,CLOSED,2024-10-16T18:25:52.911256Z,10/16/2024 19:20
dc7f9afb42db44428bfe5c68057ba457,KING STREET NORTH,53.354586,-6.263926,0,20,20,OPEN,2024-10-16T19:04:52.911256Z,10/16/2024 19:20
3b401e8eacb44250b08f68a3829868d4,SMITHFIELD,53.355566,-6.238268,22,3,25,CLOSED,2024-10-16T19:08:52.911256Z,10/16/2024 19:20
aa1371474af0467cae7480ad10e1b9de,KING STREET NORTH,53.330471,-6.278952,24,11,35,OPEN,2024-10-16T19:17:52.911256Z,10/16/2024 19:20
d7bae043952a40969720ed68c10d4cae,TALBOT STREET,53.359868,-6.251545,1,24,25,OPEN,2024-10-16T19:11:52.912243Z,10/16/2024 19:20
85b4871d0a1c48ceb4329a7d8b5f3ae2,HIGH STREET,53.349829,-6.243722,7,18,25,CLOSED,2024-10-16T18:44:52.912243Z,10/16/2024 19:20
8da4825fdd1b4bc5b00cafff623a7971,TALBOT STREET,53.333733,-6.24477,28,7,35,OPEN,2024-10-16T18:42:52.912243Z,10/16/2024 19:20
3885d67a854e450ca3021f109570a2ee,PARNELL SQUARE,53.357254,-6.279314,14,11,25,OPEN,2024-10-16T19:07:52.912243Z,10/16/2024 19:20
7fbba8456896433aae5508aebb6fed10,HEUSTON STATION,53.350209,-6.270433,7,18,25,CLOSED,2024-10-16T19:09:52.912243Z,10/16/2024 19:20
3bb2be1dc4d5487eb87d7cf5149690c0,HIGH STREET,53.335438,-6.257531,33,2,35,CLOSED,2024-10-16T18:43:52.912243Z,10/16/2024 19:20
6ea55cb1746a4a0e86f5c551aae8c836,MOUNTJOY SQUARE,53.341053,-6.253582,2,18,20,CLOSED,2024-10-16T18:57:52.912243Z,10/16/2024 19:20
261fe254db234f83bf6e9574d4009b6c,ECCLES STREET,53.338456,-6.24916,9,11,20,CLOSED,2024-10-16T18:29:52.912243Z,10/16/2024 19:20
d30510b2e4904016b9786f2d43f6824a,GRATTAN STREET,53.355526,-6.255944,19,16,35,OPEN,2024-10-16T19:00:52.912243Z,10/16/2024 19:20
27dbbb3169904bd4aa1f31044826a5f3,MOUNTJOY SQUARE,53.348331,-6.269753,9,11,20,OPEN,2024-10-16T18:51:52.912243Z,10/16/2024 19:20
701b3f3dee974fb89eebf2d84d2490ee,GRAND CANAL DOCK,53.340349,-6.263554,18,22,40,OPEN,2024-10-16T18:20:52.912243Z,10/16/2024 19:20
6a297519997c411386e56a2ab18d2635,HIGH STREET,53.340637,-6.262629,28,7,35,OPEN,2024-10-16T18:32:52.912243Z,10/16/2024 19:20
2ae637beb83d4ca9a570723631b9e58c,HEUSTON STATION,53.339863,-6.275393,15,15,30,CLOSED,2024-10-16T18:33:52.912243Z,10/16/2024 19:20
f2a22b032d2c4287a1b3e1762b6fde6a,TALBOT STREET,53.359484,-6.258224,18,2,20,CLOSED,2024-10-16T18:45:52.912243Z,10/16/2024 19:20
9f602bfa600a47a49e78801ac9069a46,ST. STEPHEN'S GREEN,53.333188,-6.279082,4,36,40,CLOSED,2024-10-16T18:35:52.912243Z,10/16/2024 19:20
4af3386ae1d746b1b161c9f54dc5627b,MOUNTJOY SQUARE,53.340553,-6.272318,36,4,40,CLOSED,2024-10-16T19:17:52.912243Z,10/16/2024 19:20
578e45e2fb8d4d3bb1018072ea7b1908,ECCLES STREET,53.338852,-6.244163,20,20,40,CLOSED,2024-10-16T19:18:52.912243Z,10/16/2024 19:20
9fd7ef07f24b426bbfe45c7f0f6060a9,ST. STEPHEN'S GREEN,53.35502,-6.248626,11,9,20,OPEN,2024-10-16T18:47:52.912243Z,10/16/2024 19:20
5e8f3c0b8c744732951cd90b768be246,GRAND CANAL DOCK,53.341583,-6.264462,24,6,30,OPEN,2024-10-16T18:57:52.912243Z,10/16/2024 19:20
f13a898a78a74ca8acf67a358c0bd464,HATCH STREET,53.330201,-6.273175,15,5,20,CLOSED,2024-10-16T18:40:52.912243Z,10/16/2024 19:20
0a00f0fb0c3448feb21f1b1758e0d45a,HIGH STREET,53.340067,-6.254605,19,21,40,CLOSED,2024-10-16T19:12:52.912243Z,10/16/2024 19:20
e3e48af64a484d20901b60c233091bac,SMITHFIELD,53.337073,-6.23925,6,29,35,CLOSED,2024-10-16T19:09:52.912243Z,10/16/2024 19:20
22286fe1e68b4ea180f595420e971988,PARNELL SQUARE,53.357558,-6.271152,5,35,40,OPEN,2024-10-16T18:25:52.912243Z,10/16/2024 19:20
5be8e66108194524b3ca2e8c562bea18,ST. STEPHEN'S GREEN,53.359357,-6.270386,32,8,40,OPEN,2024-10-16T19:00:52.912243Z,10/16/2024 19:20
32b5f4860aec4189bc079ca0459e4c39,HIGH STREET,53.343192,-6.23887,17,8,25,CLOSED,2024-10-16T19:02:52.912243Z,10/16/2024 19:20
070dbdbb68ee4830b60469f8e994b168,GRAND CANAL DOCK,53.359793,-6.246062,7,13,20,CLOSED,2024-10-16T18:54:52.912243Z,10/16/2024 19:20
c8c2e2328a9f41178ce9e3ea46756508,MERRION SQUARE,53.344664,-6.25087,9,16,25,CLOSED,2024-10-16T19:06:52.912243Z,10/16/2024 19:20
2b29154fddf24ef88e70ee457792d582,GRAND CANAL DOCK,53.331584,-6.277936,10,10,20,OPEN,2024-10-16T18:44:52.912243Z,10/16/2024 19:20
c025a72398b94a7f9ebfeab9387babbf,SMITHFIELD,53.346979,-6.233131,1,24,25,CLOSED,2024-10-16T18:56:52.912243Z,10/16/2024 19:20
9d5a627c3c9e4cb08c3def257b284490,PARNELL SQUARE,53.351066,-6.279474,12,23,35,CLOSED,2024-10-16T19:10:52.912243Z,10/16/2024 19:20
98cfacfc669945dfbe8ddbeea72e98c2,GRATTAN STREET,53.359647,-6.265902,14,16,30,CLOSED,2024-10-16T18:59:52.912243Z,10/16/2024 19:20
bb5541f29b9a42d18e3e3e0e5baaf02a,SMITHFIELD,53.347072,-6.251077,2,28,30,OPEN,2024-10-16T19:03:52.912243Z,10/16/2024 19:20
5c246530b27d4ca1896564fb741b2036,WILTON TERRACE,53.34394,-6.275658,20,5,25,CLOSED,2024-10-16T18:42:52.912243Z,10/16/2024 19:20
de7ed80aab15438eb493b5ddee187080,HIGH STREET,53.339052,-6.258832,6,24,30,OPEN,2024-10-16T19:12:52.912243Z,10/16/2024 19:20
d434c82d268e43b58da131d2339bd814,MERRION SQUARE,53.358997,-6.252235,14,16,30,OPEN,2024-10-16T18:27:52.912243Z,10/16/2024 19:20
5fe5c336ecd94075ab7989e80cbd59d1,HIGH STREET,53.355938,-6.248993,11,9,20,OPEN,2024-10-16T18:52:52.912243Z,10/16/2024 19:20
f968222e32f1489199e4e5f369a7598c,GRATTAN STREET,53.346133,-6.230524,28,12,40,CLOSED,2024-10-16T18:48:52.912243Z,10/16/2024 19:20
446cfc76708f4cf395e55fcb29a08d99,ECCLES STREET,53.330076,-6.24765,11,14,25,OPEN,2024-10-16T18:20:52.912243Z,10/16/2024 19:20
0060a799992947b290333df7d5b75aab,WILTON TERRACE,53.337478,-6.237002,20,0,20,OPEN,2024-10-16T18:54:52.912243Z,10/16/2024 19:20
7949effc34404e9387038513c3a602b5,ST. STEPHEN'S GREEN,53.334562,-6.272799,25,0,25,CLOSED,2024-10-16T19:15:52.912243Z,10/16/2024 19:20
db74603b27e14c079ecbd46aee46e457,GRAND CANAL DOCK,53.35276,-6.257481,18,7,25,CLOSED,2024-10-16T19:06:52.912243Z,10/16/2024 19:20
fcdeb2695e724a34b250692e1addc8bb,KING STREET NORTH,53.356242,-6.273156,23,2,25,OPEN,2024-10-16T19:13:52.912243Z,10/16/2024 19:20
